ID,Cliente,Producto,Region,Edad,Precio,Fecha,Ventas
8208,Daniela Cruz,Bocina,sur,46,$999.33,Junio 8 2024,1403.03
4411,Maria Lopez,Silla,Sur,48,801.38,06-16-2025,1482.63
4218,Fernanda Castro,Bocina,sur,35,1153.21,Julio 20 2025,1515.79
7922,Valeria Mendoza,Tablet, Centro,32,1294.80,03-13-2026,1757.17
886,Jose Martinez,Bocina,Centro ,29,$806.22,Octubre 24 2025,1308.28
5668,Pedro Aguilar,Impresora,,36,$820.94,03-25-2026,1589.0
9511,Miguel Flores,Teclado,NORTE,48,1020.69,07-25-2024,1254.59
946,Alejandro Diaz,Camara,Sur ,40,837.72,05/03/2026,1240.89
9795,Fernanda Castro,MOUSE,Centro,36,403.42,2024-12-24,2019.3
4487,Daniela Cruz,Mouse,Occidente,43,801.71,Junio 21 2024,1397.79
7927,Maria Lopez,Bocina,Norte,47,778.34,32/13/2026,1528.3
5761,Diego Romero,Impresora,Sur,52,1249.18,24/02/2025,1917.67
6313,Pedro Aguilar,Teclado,Centro,32,"$1,067.29",06-24-2024,1334.92
6997,Ricardo Vargas,Camara,Centro,32,$819.09,2026-01-22,1189.24
9950,Luis Hernandez,Laptop,Occidente,30,843.75,Marzo 14 2024,877.11
4712,Carlos Ramirez, Mouse,SUR,36,$773.20,Febrero 3 2025,2035.63
12,Alejandro Diaz,Mouse,Sur,25,$628.81,2026-05-13,1201.25
2432,Valeria Mendoza,Escritorio,Sur,29,803.76,Julio 31 2025,1212.08
9455,Pedro Aguilar,TECLADO,Centro,32,698.47,2025-02-08,1054.54
1430,Daniela Cruz,Bocina,Sur,17,461.10,Enero 31 2026,1491.58
8807,Daniela Cruz,Mouse,N/A,14,764.12,13/03/2026,1070.49
4950,Paola Rios,Escritorio,Occidente,33,1007.19,Septiembre 11 2025,1441.98
2388,Miguel Flores,Mouse,SUR,55,$870.40,32/13/2026,1943.29
9996,Maria Lopez,Camara,Centro,-9,892.95,20/04/2026,1221.82
9485,Isabel Guzman,Bocina,Centro ,40,819.95,15/09/2025,1435.7
4310,Miguel Flores,Mouse,norte,30,767.73,Agosto 6 2024,1998.55
5688,Fernanda Castro,Mouse,centro,43,$999.48,32/13/2026,1787.14
4608,Carlos Ramirez,Teclado,sur,29,1065.01,10/05/2026,1385.16
4679,Paola Rios,Teclado,Centro,40,1430.93,07/08/2025,992.71
5190,Miguel Flores,SILLA,Norte,24,425.02,Febrero 27 2024,1622.4
4341,Sofia Torres,Monitor,Sur,43,"$1,043.14",2025-01-06,1472.15
7884,Alejandro Diaz,Bocina,SUR,37,782.80,14/01/2025,1592.57
4649,Fernanda Castro,TECLADO,Sur ,355,771.52,01/12/2025,727.05
6710,Jose Martinez,Laptop,Norte,46,sin dato,25/11/2025,1179.94
5195,Paola Rios,Silla,Sur,40,1216.29,18/12/2024,1679.53
681,Maria Lopez,Laptop,sur,55,1478.06,08-20-2025,1074.15
4821,Maria Lopez,CAMARA,occidente,44,1405.59,01/07/2025,1213.84
4706,Ana Garcia,Impresora,Centro,46,sin dato,32/13/2026,1378.18
5280,Isabel Guzman,Silla,Occidente,46,475.10,03-30-2026,1661.83
3583,Diego Romero,Monitor,Norte,-5,822.73,06/12/2024,1616.1
5365,Ricardo Vargas,Impresora,Norte,27,688.02,,1065.92
7954,Isabel Guzman,Teclado,Sur ,42,392.58,Julio 31 2024,1463.91
2116,Maria Lopez,TABLET,Occidente,32,"$1,192.46",2024-03-17,851.98
2067,Camila Reyes,BOCINA,Occidente,26,sin dato,Febrero 22 2026,732.55
4285,Pedro Aguilar,Silla,sur,18,$908.58,11/02/2024,1948.87
7450,Jorge Morales,Silla,Sur,35,$832.68,Octubre 27 2025,1124.96
7546,Daniela Cruz,Silla,Occidente,54,$393.58,16/05/2025,1376.61
3134,Jorge Morales,Monitor, Occidente,41,"$1,104.60",18/06/2026,1641.69
607,Ricardo Vargas,Teclado,OCCIDENTE,33,$769.81,2025-06-13,1755.68
4765,Daniela Cruz,ESCRITORIO, Sur,24,"$1,671.61",Agosto 18 2024,1111.81
3573,Ana Garcia,Tablet,Centro,40,$972.70,Junio 15 2025,1486.56
843,Paola Rios,Teclado,OCCIDENTE,23,$866.48,2025-06-25,1714.69
29,Jorge Morales, Mouse,Sur ,48,1061.79,2025-12-09,1927.83
100,Alejandro Diaz,Tablet,Occidente,27,$384.09,,1294.16
6781,Maria Lopez,Escritorio,Norte,36,628.66,2024-12-05,1434.49
9872,Sofia Torres, Escritorio,Norte,53,$528.57,Abril 29 2026,1468.28
7949,Ricardo Vargas,Escritorio,Occidente,11,sin dato,2026-02-20,1045.69
1803,Laura Sanchez,Silla,Centro,31,729.24,03-12-2025,1088.36
7826,Diego Romero,Mouse,Norte,43,1164.93,12-28-2024,1443.78
1658,Carlos Ramirez,Mouse,Centro,71,"$1,134.40",01-22-2026,1856.49
3629,Sofia Torres,Teclado,Occidente,35,347.93,06/03/2024,1341.69
2407,Camila Reyes,Laptop,norte,27,sin dato,2024-06-23,1145.93
5403,Alejandro Diaz,Monitor,Centro,33,"$1,057.47",02-08-2025,1133.31
9208,Alejandro Diaz,Camara,sin informacion,41,$860.14,06-21-2024,2370.75
9360,Miguel Flores,Monitor,Norte,32,$710.33,01-07-2026,1647.46
6290,Luis Hernandez,Laptop,Occidente,20,$888.71,02-16-2026,1359.58
2800,Luis Hernandez,Monitor,Centro,53,$807.09,2024-12-22,1215.04
733,Pedro Aguilar,Silla,SUR,48,856.40,Enero 14 2026,1905.7
7370,Camila Reyes,TABLET,Sur ,38,sin dato,06-14-2024,1238.57
6896,Isabel Guzman,Escritorio,centro,31,1090.41,01-31-2025,1036.53
5019,Jose Martinez,Silla,OCCIDENTE,41,1077.17,32/13/2026,1551.39
864,Luis Hernandez,Bocina,Sur,45,$287.45,32/13/2026,1210.61
1778,Fernanda Castro,Impresora,Occidente,62,"$1,093.93",Junio 14 2024,1580.78
9300,Laura Sanchez,TABLET,Occidente,33,$598.45,Diciembre 13 2024,1661.53
3868,Ricardo Vargas,Escritorio, Occidente,55,"$1,328.88",32/13/2026,2013.82
2600,Alejandro Diaz,Camara,Centro,46,"$1,156.09",21/08/2025,2095.82
3846,Carlos Ramirez,Mouse,Occidente,34,"$1,248.07",12-03-2024,988.38
8727,Paola Rios,Impresora,Sur,8,$569.96,25/09/2025,2077.91
1986,Andres Ortiz,Escritorio,Centro,45,$602.71,02/06/2026,1304.13
8699,Daniela Cruz, Escritorio,sur,47,"$1,049.62",30/11/2024,1092.04
2475,Ana Garcia,Escritorio,,37,1259.16,2026-05-01,1540.44
9015,Valeria Mendoza,Camara, Sur,44,1119.69,2025-06-19,337.91
3553,Valeria Mendoza,Escritorio,occidente,36,"$1,070.29",,740.13
8053,Camila Reyes,Tablet,occidente,41,"$1,023.91",Septiembre 17 2025,664.7
1739,Valeria Mendoza,Escritorio,Occidente,30,1360.16,05/10/2024,1484.27
9222,Alejandro Diaz,Camara, Sur,26,1193.63,10-20-2025,1709.93
5967,Andres Ortiz, Camara,Sur,54,862.14,,1525.73
7697,Carlos Ramirez, Silla,centro,41,$964.51,13/09/2025,1760.78
3485,Maria Lopez,Laptop,sur,43,$884.94,19/01/2026,1750.6
2968,Maria Lopez,Escritorio,Occidente,34,1179.65,04/04/2024,1485.58
6755,Ricardo Vargas,TABLET,Sur,21,837.83,04-27-2024,1451.58
5506,Andres Ortiz,LAPTOP,centro,45,546.98,,1059.04
2122,Valeria Mendoza,Camara,Sur,40,"$1,167.08",2025-02-25,1371.59
1290,Miguel Flores,Bocina,Centro,39,"$1,028.26",24/05/2024,1689.37
9160,Paola Rios,IMPRESORA,,15,$549.41,Junio 14 2025,1758.51
1386,Miguel Flores, Impresora,Centro,35,"$1,126.70",09/05/2026,1072.45
2769,Ana Garcia,Camara,occidente,31,"$1,442.30",2024-05-25,1705.21
8872,Maria Lopez,Escritorio,occidente,24,$907.07,Agosto 17 2024,793.49
6874,Andres Ortiz,Impresora,Norte,40,"$1,104.33",,1310.52
3394,Daniela Cruz,Escritorio,centro,37,$859.36,07-20-2024,1298.56
2539,Daniela Cruz, Silla,Norte,17,919.12,06/05/2025,1956.83
5002,Fernanda Castro,Mouse,Norte,25,$266.76,2025-07-22,1615.85
5954,Luis Hernandez,Laptop,,59,$733.70,07-28-2025,1340.96
2924,Ricardo Vargas,Impresora,Centro,39,636.40,2024-07-09,1356.96
6054,Miguel Flores,Mouse,Norte,41,$649.20,02-09-2025,1677.06
1897,Alejandro Diaz,Camara,Sur,42,818.19,01-22-2025,967.7
7301,Maria Lopez,Teclado,Norte,60,369.90,19/03/2024,1669.33
3835,Pedro Aguilar,Mouse,SUR,37,$301.83,2024-03-30,1919.42
5479,Laura Sanchez,Bocina,occidente,46,996.24,Enero 8 2026,1253.48
8213,Luis Hernandez,Impresora,Centro,40,724.92,06-13-2026,1467.22
2511,Diego Romero, Impresora,Sur,44,1266.02,Julio 21 2025,2313.52
4415,Alejandro Diaz,SILLA,Sur,35,1210.27,2025-02-08,1440.51
6585,Pedro Aguilar,Laptop,Occidente,58,"$1,130.43",15/03/2026,1477.57
9251,Jorge Morales,Silla, Sur,33,$448.82,32/13/2026,1079.9
6892,Jose Martinez,Bocina,Norte,53,1157.00,2024-09-18,1492.01
2283,Isabel Guzman,Monitor,Sur,28,$852.32,04-17-2024,1467.75
1103,Laura Sanchez,Silla, Sur,33,$864.10,Marzo 12 2026,1486.52
2747,Isabel Guzman,Bocina,Occidente,47,1175.40,2025-07-08,2180.04
5121,Sofia Torres,Monitor,centro,35,703.17,Mayo 23 2024,1077.77
6990,Sofia Torres,Mouse,Norte,48,1111.72,Septiembre 10 2025,1721.34
7781,Maria Lopez,Impresora,OCCIDENTE,desconocida,$683.25,10-03-2025,1410.01
9080,Sofia Torres,SILLA,Occidente,35,959.55,Diciembre 31 2025,1684.56
2920,Valeria Mendoza, Silla,Centro,54,"$1,182.54",Enero 4 2026,1859.79
2424,Luis Hernandez,Escritorio,Centro,40,1453.46,2024-12-09,1466.22
3606,Andres Ortiz,Tablet,norte,39,1116.52,2024-04-01,1690.58
6599,Valeria Mendoza,IMPRESORA, Norte,41,$952.55,2025-11-27,1070.37
5020,Pedro Aguilar, Tablet,Norte,33,$697.24,12-22-2024,1715.71
2684,Fernanda Castro,Silla,Sur,41,1056.61,Mayo 2 2025,1200.1
3271,Sofia Torres,IMPRESORA,OCCIDENTE,22,859.06,2026-04-26,1742.02
9372,Diego Romero,Teclado,Centro,53,"$1,003.61",2025-04-30,1865.34
5805,Luis Hernandez,Bocina,Norte,21,859.92,03-24-2024,1379.06
68,Jose Martinez,Escritorio,Centro,39,$681.64,09-07-2024,1098.07
2071,Ana Garcia,Laptop,NORTE,11,843.96,Febrero 1 2026,1997.38
3855,Carlos Ramirez,Silla,Centro,30,"$1,620.21",15/03/2025,1068.09
5259,Ricardo Vargas,Teclado,Sur,30,970.33,07-01-2024,1682.96
7482,Jorge Morales, Mouse,Norte,53,$735.07,07/02/2024,1164.78
57,Camila Reyes,Impresora,Sur,51,$997.25,09-29-2025,859.58
5945,Paola Rios,Bocina,NORTE,35,1054.37,20/12/2025,1161.67
4870,Fernanda Castro,Laptop,Norte ,51,1476.20,25/08/2025,1194.24
6354,Laura Sanchez,Laptop,Norte,46,$779.80,03/10/2024,1371.01
2036,Daniela Cruz,Tablet,Centro,36,sin dato,2025-11-04,1574.5
7051,Miguel Flores,Laptop,sur,42,$796.33,05-01-2026,1554.74
724,Paola Rios, Laptop,centro,35,278.19,Junio 12 2025,1172.29
3330,Ana Garcia,Impresora,occidente,30,718.01,02-14-2025,958.49
9981,Ricardo Vargas, Camara,NORTE,38,sin dato,06/04/2024,1125.61
6798,Paola Rios,Monitor,Centro,19,$400.29,Marzo 8 2025,1707.35
3773,Fernanda Castro,Mouse,Centro,52,$303.54,Mayo 13 2025,1486.9
2404,Valeria Mendoza, Monitor,SUR,41,721.62,Marzo 28 2025,1341.84
3991,Laura Sanchez,Mouse,centro,49,518.05,2026-05-11,1175.62
9720,Jorge Morales,Teclado,norte,42,460.16,Enero 2 2024,635.55
4234,Ricardo Vargas,Mouse,OCCIDENTE,27,805.41,2024-12-14,1530.41
4054,Luis Hernandez,Silla,Occidente,40,$745.08,05/03/2024,2054.48
3275,Maria Lopez,Teclado,Sur,45,$424.31,Febrero 6 2026,872.66
4353,Maria Lopez,Mouse,occidente,27,$914.42,2026-02-06,1121.72
6071,Camila Reyes,CAMARA,Centro,-9,$774.67,2025-09-14,1479.0
8568,Laura Sanchez,Mouse,Norte,22,1636.84,Octubre 10 2024,765.03
1137,Maria Lopez, Laptop,Sur ,43,$806.15,Junio 4 2024,1456.99
5611,Ricardo Vargas,MONITOR,Sur ,36,761.91,2026-05-12,1258.21
7229,Luis Hernandez,Bocina,Centro,38,$715.34,11-11-2024,1298.83
2941,Jorge Morales,MOUSE,Occidente,33,"$1,276.71",10-06-2024,1071.08
7591,Alejandro Diaz, Camara,centro,23,1054.77,25/04/2026,986.75
8815,Fernanda Castro,TECLADO,norte,39,$760.28,2024-12-08,1809.28
1196,Valeria Mendoza, Tablet, Sur,29,910.96,01/11/2025,1185.22
8620,Jorge Morales,Teclado,Centro,23,$802.32,07-12-2024,1490.98
7111,Laura Sanchez,Laptop,,28,$625.15,Mayo 12 2024,1617.43
9113,Maria Lopez,MONITOR,Norte,60,"$1,065.69",08/08/2025,1115.55
7367,Pedro Aguilar,Mouse,Occidente,35,$646.01,03-10-2025,1468.87
624,Miguel Flores,Mouse,NORTE,36,752.38,09-01-2024,1185.86
5437,Ricardo Vargas,Bocina,Norte,42,559.46,Julio 1 2025,663.73
8570,Camila Reyes,Camara,Norte ,35,$973.71,03-20-2025,1336.8
1925,Sofia Torres, Escritorio,Occidente,19,$931.21,14/04/2025,891.24
7260,Pedro Aguilar,Monitor,centro,55,$927.68,07-05-2025,1380.45
7246,Carlos Ramirez,Teclado,Centro,18,$703.55,2025-07-17,1598.15
3743,Camila Reyes,Laptop,Norte,58,1006.64,Noviembre 14 2025,1500.16
3716,Maria Lopez,Laptop,Occidente,46,1013.41,,1201.88
653,Daniela Cruz,Impresora,Occidente,45,843.51,08-01-2025,1344.68
6178,Laura Sanchez,MONITOR,Centro ,38,966.14,07/06/2024,1315.95
2135,Paola Rios,Escritorio,Centro,13,"$1,050.34",05-23-2024,1403.48
1437,Daniela Cruz,Monitor,Centro ,44,"$-1,170.59",Marzo 23 2024,1686.1
2442,Valeria Mendoza,Escritorio,centro,34,283.92,32/13/2026,1967.43
8237,Alejandro Diaz,Mouse,Centro,28,613.97,29/06/2024,1055.77
2793,Laura Sanchez,TABLET,Sur,11,"$1,175.48",11-08-2024,1257.25
3325,Daniela Cruz,Bocina,Sur,57,$635.54,2025-12-24,1079.88
5572,Andres Ortiz,Escritorio,occidente,39,220.95,2024-07-04,1166.0
2428,Isabel Guzman,Silla,Sur,50,$661.86,30/04/2024,1762.63
1814,Ana Garcia,Mouse,SUR,37,$774.90,01-27-2026,1027.45
2563,Isabel Guzman,Teclado,Occidente,60,$742.45,2024-10-24,1754.13
9923,Pedro Aguilar,Silla,centro,51,$807.35,10-14-2025,1455.58
9315,Isabel Guzman,Teclado,Norte,53,"$1,268.01",07-05-2025,1789.58
2645,Laura Sanchez,Escritorio,Norte,66,"$1,131.41",01-28-2026,703.28
4065,Daniela Cruz,Mouse,NORTE,,982.89,Abril 11 2024,1126.75
6063,Alejandro Diaz,Laptop,Occidente ,1,78.72,Julio 19 2024,1932.53
1649,Jorge Morales,Laptop, Centro,52,1012.65,27/04/2024,1202.48
9822,Andres Ortiz,Impresora,Centro,38,sin dato,2025-07-15,1437.77
8996,Jorge Morales,Teclado,Centro,41,956.71,01-24-2026,1793.29
8845,Paola Rios,Camara,Occidente ,44,sin dato,09/01/2024,1416.32
7508,Alejandro Diaz,Monitor,Sur ,19,$261.36,Mayo 10 2026,1351.06
858,Valeria Mendoza,Monitor,Centro,39,674.89,2025-05-23,1292.81
940,Valeria Mendoza,ESCRITORIO,Occidente,31,"$1,306.15",2024-04-07,1375.68
935,Luis Hernandez,Impresora,Sur,31,414.59,24/10/2025,2047.86
9050,Alejandro Diaz,Mouse,Centro,50,sin dato,Octubre 4 2024,773.64
9613,Luis Hernandez,Impresora,Sur,53,"$1,220.48",2025-05-03,1178.0
9284,Maria Lopez,Impresora,Norte,23,637.98,Marzo 8 2025,1607.79
2269,Laura Sanchez, Tablet,Centro,20,$253.56,10-31-2024,1682.51
3440,Carlos Ramirez,Tablet,Occidente,38,$833.65,13/06/2024,1226.73
5144,Alejandro Diaz,Bocina,OCCIDENTE,28,1058.06,2026-06-16,1054.0
8833,Diego Romero,Escritorio,Sur,59,"$1,022.01",Octubre 17 2024,1536.34
5663,Miguel Flores,Monitor,Sur,46,$-999.27,08-30-2025,1019.65
9154,Fernanda Castro,Laptop,SUR,51,1140.62,2026-03-15,1814.63
5823,Ricardo Vargas,Monitor,sin informacion,31,$706.96,2025-05-24,1531.62
7320,Isabel Guzman, Laptop,norte,40,1065.55,Mayo 27 2026,1004.08
2114,Paola Rios,Camara,Centro,34,1426.67,24/06/2025,772.16
3062,Daniela Cruz,Silla,Centro,53,736.33,2024-06-13,1504.21
9668,Isabel Guzman,Bocina,Occidente,46,953.43,2024-10-25,906.64
7881,Paola Rios, Tablet,Sur,26,"$1,065.12",02-04-2024,866.5
3409,Ricardo Vargas,Teclado,Occidente,35,$796.18,2025-05-19,1405.57
5203,Diego Romero,Monitor,Sur,34,963.70,03-12-2026,1717.45
5561,Paola Rios,Teclado, Norte,46,824.99,2025-10-16,1585.13
1678,Carlos Ramirez, Silla,Norte,44,$786.77,24/10/2025,1237.21
8697,Ricardo Vargas,Mouse,Sur,36,"$1,057.20",2024-02-03,1663.98
80,Jose Martinez,Camara,?,43,694.57,Septiembre 25 2024,1757.14
6052,Daniela Cruz,Mouse,Norte ,40,885.83,07-10-2025,1547.4
738,Alejandro Diaz,SILLA,Centro,53,$272.32,02-07-2024,1606.3
1724,Fernanda Castro,Teclado,Norte,59,770.93,16/10/2025,1376.3
3607,Miguel Flores,Camara,norte,25,977.91,01/10/2024,1741.84
4398,Jose Martinez,Mouse,NORTE,52,$849.46,32/13/2026,2016.81
2302,Miguel Flores,Laptop,Occidente,34,1440.52,06-08-2024,1407.47
6476,Jorge Morales,Monitor,Centro,57,$626.43,11/11/2025,1488.26
3658,Carlos Ramirez,Bocina,Occidente,41,"$1,083.55",2024-12-10,2309.79
3295,Pedro Aguilar,Teclado,Occidente,48,1429.87,Octubre 3 2025,1014.18
7756,Jorge Morales,Teclado,Occidente,54,sin dato,2026-06-13,1371.49
8671,Jose Martinez,Laptop,occidente,51,603.97,Mayo 14 2026,1413.97
7836,Ricardo Vargas,Tablet,centro,34,$704.93,01-26-2026,1841.09
1610,Diego Romero,Escritorio,Centro,46,"$1,048.76",01-17-2025,948.57
3707,Valeria Mendoza,Mouse,norte,43,"$1,253.84",03-23-2026,1683.25
2035,Carlos Ramirez,Camara,Occidente,32,706.35,Julio 19 2025,1170.63
844,Diego Romero,Camara,norte,36,$394.42,Agosto 4 2025,1492.2
6801,Fernanda Castro,Bocina,Occidente,45,sin dato,2024-01-14,1910.88
2632,Fernanda Castro,Silla,CENTRO,60,528.86,32/13/2026,1509.71
6190,Fernanda Castro, Mouse,Sur,-7,$418.21,18/07/2024,1776.01
3300,Valeria Mendoza,Tablet,Norte,47,1013.55,21/08/2025,1531.18
5455,Pedro Aguilar,Silla,norte,52,845.06,11-18-2024,1527.09
2828,Carlos Ramirez,Escritorio,Occidente,75,$-848.08,04-23-2024,807.78
4280,Jorge Morales,Teclado, Occidente,35,"$1,243.72",Mayo 24 2025,1515.8
8108,Camila Reyes,Impresora, Sur,35,$819.74,09/09/2024,1082.73
508,Laura Sanchez,Laptop,Occidente,56,$463.25,Marzo 22 2025,1119.42
182,Ana Garcia,Monitor,Norte ,35,$798.20,04-07-2026,2041.64
8812,Andres Ortiz,Camara,Sur,23,$713.60,18/07/2025,1347.44
3924,Daniela Cruz,Monitor,Sur,38,617.37,04/11/2025,1930.69
6751,Alejandro Diaz,TABLET,Occidente,41,$615.79,2025-04-16,1001.94
6596,Camila Reyes,Silla,centro,35,1219.15,05-11-2025,1249.89
2416,Ana Garcia,Laptop,N/A,42,940.97,Septiembre 21 2025,1222.75
176,Miguel Flores,Tablet,Occidente,43,$756.07,Mayo 21 2025,1315.27
9291,Andres Ortiz,Mouse,Occidente,53,547.10,Mayo 10 2024,1415.64
233,Valeria Mendoza,Teclado,Norte,40,$276.28,2024-07-29,1083.32
7852,Miguel Flores, Laptop,norte,43,$982.56,11/07/2025,1800.95
8407,Jose Martinez,Silla,Centro,37,"$1,172.54",2024-02-03,1703.38
1945,Laura Sanchez,Laptop,Sur,,$723.36,2025-11-24,973.59
7983,Valeria Mendoza,Bocina,Sur,46,$749.94,2025-11-29,1335.27
5445,Diego Romero, Bocina,OCCIDENTE,18,$50.00,09-18-2025,878.0
1298,Ana Garcia,IMPRESORA,Sur,56,249.41,23/12/2024,1642.84
5869,Camila Reyes,Silla,sur,31,sin dato,Enero 31 2024,1641.74
5001,Andres Ortiz,Laptop, Centro,40,"$1,430.28",08-20-2025,1567.73
5895,Pedro Aguilar,Mouse,Centro,45,$950.50,06/05/2024,1493.36
6038,Fernanda Castro,Monitor,Occidente,26,1057.51,12-29-2025,1500.99
9741,Jorge Morales,Bocina,Occidente,,$994.60,05-15-2024,2033.97
8905,Miguel Flores,Tablet,Centro,42,$502.15,06-10-2024,1226.27
949,Jorge Morales, Monitor,norte,42,1051.07,01/12/2025,1603.11
174,Ricardo Vargas,Camara,,25,$386.02,01/05/2025,1603.15
5769,Fernanda Castro,Camara,Sur,10,"$1,203.36",Diciembre 30 2024,1244.36
6483,Isabel Guzman,Teclado, Centro,50,$985.68,01-24-2025,898.35
6296,Alejandro Diaz, Laptop,SUR,29,"$1,191.24",12/02/2026,1267.26
375,Daniela Cruz,Laptop,Sur,64,621.86,2024-05-01,1327.47
9855,Andres Ortiz,Tablet,Centro,41,"$1,012.79",05-31-2024,1510.12
9262,Andres Ortiz,Escritorio,Occidente,22,$756.34,06-23-2024,1814.88
1562,Valeria Mendoza,Bocina,Sur,29,596.04,02/05/2025,986.03
8733,Sofia Torres,Teclado,norte,34,$753.53,2025-08-24,1546.69
1138,Daniela Cruz,Teclado,Norte,39,sin dato,02/10/2024,1794.17
617,Jorge Morales,Laptop,SUR,71,$781.39,11/09/2025,1423.36
602,Fernanda Castro,Laptop,Occidente,40,"$1,191.46",28/06/2025,1718.23
717,Isabel Guzman,Escritorio, Sur,50,sin dato,2025-09-13,1378.55
9970,Laura Sanchez,Bocina, Norte,51,$890.95,2025-11-25,1010.39
8455,Luis Hernandez,Tablet,occidente,39,976.82,10/03/2026,1687.12
5330,Sofia Torres,Teclado,Centro,32,"$1,284.73",03-28-2026,1253.95
7230,Ricardo Vargas,Laptop, Centro,43,1135.83,09-14-2025,978.58
2254,Alejandro Diaz,Teclado,Sur,40,1104.65,04-10-2024,1144.62
3912,Carlos Ramirez,Bocina,centro,21,$724.89,2026-02-11,1724.81
5992,Ana Garcia,Laptop,Occidente,44,sin dato,27/01/2026,1484.63
3917,Camila Reyes,Mouse, Norte,44,"$1,529.32",Septiembre 2 2024,1682.87
3984,Carlos Ramirez,ESCRITORIO,Centro,185,$719.48,2025-03-19,1186.72
232,Diego Romero,Impresora,NORTE,49,685.74,25/07/2025,1119.37
9309,Ricardo Vargas,Camara,Occidente,41,"$1,339.43",23/05/2026,763.13
4197,Andres Ortiz,Monitor,Centro,40,$815.27,07-11-2024,1508.83
9384,Daniela Cruz,Bocina,Occidente,37,$900.69,32/13/2026,1296.84
4372,Jose Martinez,Escritorio,Sur,33,$682.91,2024-09-16,1862.71
4938,Isabel Guzman,Tablet,SUR,49,1071.85,31/12/2024,1179.15
4287,Luis Hernandez,Escritorio,Occidente,42,1172.33,09/03/2026,1102.53
421,Ricardo Vargas,Bocina,sin informacion,30,518.85,Noviembre 28 2024,1251.35
1040,Fernanda Castro,Laptop, Sur,46,382.87,Diciembre 26 2025,2004.02
6507,Andres Ortiz,Impresora,Centro,39,839.17,2024-09-09,1197.92
8687,Alejandro Diaz,Tablet,Occidente,40,"$1,166.63",14/09/2024,1709.76
1936,Paola Rios,Monitor,Occidente,49,$755.91,09/01/2024,1382.69
2897,Camila Reyes,Tablet,occidente,51,$474.82,11-18-2024,1501.89
4524,Luis Hernandez,Silla,OCCIDENTE,38,1110.23,2025-12-07,1675.39
5313,Ana Garcia,Tablet,Centro,47,842.64,Julio 8 2024,868.47
1699,Jose Martinez,Teclado, Centro,54,717.40,2026-06-12,882.42
3776,Miguel Flores,Laptop,Occidente,37,$969.65,24/01/2026,1544.78
5639,Ricardo Vargas,Camara,OCCIDENTE,45,1384.61,06/03/2026,974.55
7916,Ricardo Vargas,Monitor,Norte,45,936.56,03-27-2025,954.43
3400,Camila Reyes,Tablet,Occidente,64,$951.58,2025-05-02,1807.49
1584,Ana Garcia,Silla,Occidente,37,"$1,627.17",23/10/2024,1427.81
6776,Fernanda Castro, Bocina,Centro ,18,sin dato,Diciembre 8 2025,1710.64
3270,Diego Romero,Bocina,SUR,35,1122.21,2024-11-11,2429.55
6589,Miguel Flores, Bocina,Centro,54,$546.45,18/04/2026,1477.18
7291,Maria Lopez,Bocina,SUR,26,$744.21,01-19-2024,1509.18
5027,Paola Rios,Camara,,48,399.82,2025-04-07,1360.25
9008,Daniela Cruz,Laptop,Sur,35,1000.24,Enero 11 2026,1106.86
1798,Fernanda Castro, Camara,?,22,857.08,Junio 24 2024,1258.1
5637,Jorge Morales, Bocina,Sur,34,1185.16,Julio 22 2025,1546.34
1742,Sofia Torres,Laptop,Norte,36,745.93,09-19-2024,1359.63
537,Camila Reyes,MOUSE,Norte,26,$816.01,04-09-2024,1677.15
907,Miguel Flores,IMPRESORA, Sur,26,$747.55,12-07-2024,1974.64
4593,Maria Lopez,TABLET,Occidente,45,$889.87,08-02-2024,1844.7
7634,Carlos Ramirez,Tablet,Norte,37,1203.24,10-26-2024,1161.51
9316,Alejandro Diaz,Impresora,Sur,66,"$1,385.92",Marzo 25 2024,1016.01
8585,Fernanda Castro,Teclado,Occidente,45,$742.42,02-28-2026,1095.41
7298,Luis Hernandez,Camara,occidente,,634.42,Enero 21 2025,1254.67
9567,Camila Reyes,Camara,Occidente,39,862.27,Marzo 27 2026,1578.74
3866,Sofia Torres,Impresora,Sur,22,1013.19,2024-04-08,1058.81
5998,Daniela Cruz,Camara,Sur,21,916.19,21/04/2025,1766.73
8397,Fernanda Castro, Impresora, Centro,37,728.45,02-14-2025,1470.26
5780,Isabel Guzman,Escritorio,Occidente ,31,$845.18,2026-04-14,1452.64
7180,Jose Martinez,Silla, Norte,40,"$1,100.33",32/13/2026,1377.56
563,Sofia Torres,Mouse,norte,26,660.49,2025-11-05,369.91
7658,Jorge Morales,Escritorio,occidente,52,643.28,Febrero 9 2024,1093.66
9850,Alejandro Diaz,Camara,Centro,33,$949.53,,1748.72
1970,Camila Reyes,Escritorio, Sur,32,926.18,Marzo 29 2025,1652.6
5811,Daniela Cruz,Mouse,Centro,51,1333.80,2024-07-05,1132.07
8239,Sofia Torres,Escritorio,NORTE,37,$870.96,11-06-2024,1872.55
4106,Ana Garcia,Mouse, Occidente,35,1349.46,2026-05-04,1825.97
4670,Camila Reyes,Bocina,norte,,"$1,113.38",2025-07-18,1381.65
5589,Luis Hernandez, Monitor,Occidente,26,774.12,25/01/2026,1886.77
7112,Miguel Flores,Laptop,OCCIDENTE,37,$511.33,Junio 18 2025,1755.3
3298,Laura Sanchez,Mouse,Sur,49,591.34,2026-04-19,1882.06
